,param_C,param_degree,param_gamma,param_kernel,mean_train_score,mean_test_score
2467,10.0,4,3,sigmoid,0.5,0.5
2468,10.0,4,4,linear,0.4792702669581987,0.44394409937888196
2469,10.0,4,4,poly,0.6202988848255,0.5083721532091098
2470,10.0,4,4,rbf,1.0,0.5
2471,10.0,4,4,sigmoid,0.5,0.5
2472,10.0,4,5,linear,0.4792702669581987,0.44394409937888196
2473,10.0,4,5,poly,0.6130815322200939,0.48119824016563145
2474,10.0,4,5,rbf,1.0,0.5
2475,10.0,4,5,sigmoid,0.5,0.5
2476,10.0,4,6,linear,0.4792702669581987,0.44394409937888196
2477,10.0,4,6,poly,0.6182349412743561,0.5124741200828158
2478,10.0,4,6,rbf,1.0,0.5
2479,10.0,4,6,sigmoid,0.5,0.5
2480,10.0,4,7,linear,0.4792702669581987,0.44394409937888196
2481,10.0,4,7,poly,0.6337499919377204,0.49381469979296067
2482,10.0,4,7,rbf,1.0,0.5
2483,10.0,4,7,sigmoid,0.5,0.5
2484,10.0,4,8,linear,0.4792702669581987,0.44394409937888196
2485,10.0,4,8,poly,0.6202988848255,0.5083721532091098
2486,10.0,4,8,rbf,1.0,0.5
2487,10.0,4,8,sigmoid,0.5,0.5
2488,10.0,4,9,linear,0.4792702669581987,0.44394409937888196
2489,10.0,4,9,poly,0.6380004256883574,0.48554606625258795
2490,10.0,4,9,rbf,1.0,0.5
2491,10.0,4,9,sigmoid,0.5,0.5
2492,10.0,4,10,linear,0.4792702669581987,0.44394409937888196
2493,10.0,4,10,poly,0.6130815322200939,0.48119824016563145
2494,10.0,4,10,rbf,1.0,0.5
2495,10.0,4,10,sigmoid,0.5,0.5
2496,31.622776601683793,1,auto,linear,0.40766432538070085,0.39434523809523814
2497,31.622776601683793,1,auto,poly,0.655585869726463,0.568555900621118
2498,31.622776601683793,1,auto,rbf,1.0,0.5020703933747411
2499,31.622776601683793,1,auto,sigmoid,0.5,0.5
2500,31.622776601683793,1,scale,linear,0.40766432538070085,0.39434523809523814
2501,31.622776601683793,1,scale,poly,0.5653625123352876,0.5518892339544513
2502,31.622776601683793,1,scale,rbf,0.599594951078088,0.5829839544513458
2503,31.622776601683793,1,scale,sigmoid,0.45439652225511634,0.4770962732919255
2504,31.622776601683793,1,1,linear,0.40766432538070085,0.39434523809523814
2505,31.622776601683793,1,1,poly,0.40766432538070085,0.39434523809523814
2506,31.622776601683793,1,1,rbf,1.0,0.5
2507,31.622776601683793,1,1,sigmoid,0.5,0.5
2508,31.622776601683793,1,2,linear,0.40766432538070085,0.39434523809523814
2509,31.622776601683793,1,2,poly,0.4398489451313507,0.46059782608695654
2510,31.622776601683793,1,2,rbf,1.0,0.5
2511,31.622776601683793,1,2,sigmoid,0.5,0.5
2512,31.622776601683793,1,3,linear,0.40766432538070085,0.39434523809523814
2513,31.622776601683793,1,3,poly,0.49485304076933495,0.4377329192546584
2514,31.622776601683793,1,3,rbf,1.0,0.5
2515,31.622776601683793,1,3,sigmoid,0.5,0.5
2516,31.622776601683793,1,4,linear,0.40766432538070085,0.39434523809523814
2517,31.622776601683793,1,4,poly,0.4616686983610998,0.4522127329192547
2518,31.622776601683793,1,4,rbf,1.0,0.5
2519,31.622776601683793,1,4,sigmoid,0.5,0.5
2520,31.622776601683793,1,5,linear,0.40766432538070085,0.39434523809523814
2521,31.622776601683793,1,5,poly,0.4989906026070187,0.48755175983436855
2522,31.622776601683793,1,5,rbf,1.0,0.5
2523,31.622776601683793,1,5,sigmoid,0.5,0.5
2524,31.622776601683793,1,6,linear,0.40766432538070085,0.39434523809523814
2525,31.622776601683793,1,6,poly,0.47001799500783653,0.4438923395445135
2526,31.622776601683793,1,6,rbf,1.0,0.5
2527,31.622776601683793,1,6,sigmoid,0.5,0.5
2528,31.622776601683793,1,7,linear,0.40766432538070085,0.39434523809523814
2529,31.622776601683793,1,7,poly,0.4563798430112936,0.39849896480331265
2530,31.622776601683793,1,7,rbf,1.0,0.5
2531,31.622776601683793,1,7,sigmoid,0.5,0.5
2532,31.622776601683793,1,8,linear,0.40766432538070085,0.39434523809523814
2533,31.622776601683793,1,8,poly,0.49996775088201334,0.4669513457556936
2534,31.622776601683793,1,8,rbf,1.0,0.5
2535,31.622776601683793,1,8,sigmoid,0.5,0.5
2536,31.622776601683793,1,9,linear,0.40766432538070085,0.39434523809523814
2537,31.622776601683793,1,9,poly,0.4782092709764388,0.45020703933747414
2538,31.622776601683793,1,9,rbf,1.0,0.5
2539,31.622776601683793,1,9,sigmoid,0.5,0.5
2540,31.622776601683793,1,10,linear,0.40766432538070085,0.39434523809523814
2541,31.622776601683793,1,10,poly,0.5280083589713821,0.49800724637681154
2542,31.622776601683793,1,10,rbf,1.0,0.5
2543,31.622776601683793,1,10,sigmoid,0.5,0.5
2544,31.622776601683793,2,auto,linear,0.40766432538070085,0.39434523809523814
2545,31.622776601683793,2,auto,poly,0.5455873531858904,0.4462732919254659
2546,31.622776601683793,2,auto,rbf,1.0,0.5020703933747411
2547,31.622776601683793,2,auto,sigmoid,0.5,0.5
2548,31.622776601683793,2,scale,linear,0.40766432538070085,0.39434523809523814
2549,31.622776601683793,2,scale,poly,0.5964764613687815,0.57675983436853
2550,31.622776601683793,2,scale,rbf,0.599594951078088,0.5829839544513458
2551,31.622776601683793,2,scale,sigmoid,0.45439652225511634,0.4770962732919255
2552,31.622776601683793,2,1,linear,0.40766432538070085,0.39434523809523814
2553,31.622776601683793,2,1,poly,0.5768012744851428,0.5104425465838509
2554,31.622776601683793,2,1,rbf,1.0,0.5
2555,31.622776601683793,2,1,sigmoid,0.5,0.5
2556,31.622776601683793,2,2,linear,0.40766432538070085,0.39434523809523814
2557,31.622776601683793,2,2,poly,0.5768012744851428,0.5104425465838509
2558,31.622776601683793,2,2,rbf,1.0,0.5
2559,31.622776601683793,2,2,sigmoid,0.5,0.5
2560,31.622776601683793,2,3,linear,0.40766432538070085,0.39434523809523814
2561,31.622776601683793,2,3,poly,0.5165760466451242,0.45432194616977223
2562,31.622776601683793,2,3,rbf,1.0,0.5
2563,31.622776601683793,2,3,sigmoid,0.5,0.5
2564,31.622776601683793,2,4,linear,0.40766432538070085,0.39434523809523814
2565,31.622776601683793,2,4,poly,0.5768012744851428,0.5104425465838509
2566,31.622776601683793,2,4,rbf,1.0,0.5
2567,31.622776601683793,2,4,sigmoid,0.5,0.5
2568,31.622776601683793,2,5,linear,0.40766432538070085,0.39434523809523814
2569,31.622776601683793,2,5,poly,0.572673387382855,0.48121118012422365
2570,31.622776601683793,2,5,rbf,1.0,0.5
2571,31.622776601683793,2,5,sigmoid,0.5,0.5
2572,31.622776601683793,2,6,linear,0.40766432538070085,0.39434523809523814
2573,31.622776601683793,2,6,poly,0.5165760466451242,0.45432194616977223
2574,31.622776601683793,2,6,rbf,1.0,0.5
2575,31.622776601683793,2,6,sigmoid,0.5,0.5
2576,31.622776601683793,2,7,linear,0.40766432538070085,0.39434523809523814
2577,31.622776601683793,2,7,poly,0.507314099959366,0.44799430641821947
2578,31.622776601683793,2,7,rbf,1.0,0.5
2579,31.622776601683793,2,7,sigmoid,0.5,0.5
2580,31.622776601683793,2,8,linear,0.40766432538070085,0.39434523809523814
2581,31.622776601683793,2,8,poly,0.5768012744851428,0.5104425465838509
2582,31.622776601683793,2,8,rbf,1.0,0.5
2583,31.622776601683793,2,8,sigmoid,0.5,0.5
2584,31.622776601683793,2,9,linear,0.40766432538070085,0.39434523809523814
2585,31.622776601683793,2,9,poly,0.600588223912076,0.4938276397515528
2586,31.622776601683793,2,9,rbf,1.0,0.5
2587,31.622776601683793,2,9,sigmoid,0.5,0.5
2588,31.622776601683793,2,10,linear,0.40766432538070085,0.39434523809523814
2589,31.622776601683793,2,10,poly,0.572673387382855,0.48121118012422365
2590,31.622776601683793,2,10,rbf,1.0,0.5
2591,31.622776601683793,2,10,sigmoid,0.5,0.5
2592,31.622776601683793,3,auto,linear,0.40766432538070085,0.39434523809523814
2593,31.622776601683793,3,auto,poly,0.5995111033713227,0.4566511387163561
2594,31.622776601683793,3,auto,rbf,1.0,0.5020703933747411
2595,31.622776601683793,3,auto,sigmoid,0.5,0.5
2596,31.622776601683793,3,scale,linear,0.40766432538070085,0.39434523809523814
2597,31.622776601683793,3,scale,poly,0.5944028430822416,0.5850543478260869
2598,31.622776601683793,3,scale,rbf,0.599594951078088,0.5829839544513458
2599,31.622776601683793,3,scale,sigmoid,0.45439652225511634,0.4770962732919255
2600,31.622776601683793,3,1,linear,0.40766432538070085,0.39434523809523814
2601,31.622776601683793,3,1,poly,0.6441213082822185,0.4939182194616977
2602,31.622776601683793,3,1,rbf,1.0,0.5
2603,31.622776601683793,3,1,sigmoid,0.5,0.5
2604,31.622776601683793,3,2,linear,0.40766432538070085,0.39434523809523814
2605,31.622776601683793,3,2,poly,0.6441213082822185,0.4939182194616977
2606,31.622776601683793,3,2,rbf,1.0,0.5
2607,31.622776601683793,3,2,sigmoid,0.5,0.5
2608,31.622776601683793,3,3,linear,0.40766432538070085,0.39434523809523814
2609,31.622776601683793,3,3,poly,0.5996272001960746,0.47697981366459635
2610,31.622776601683793,3,3,rbf,1.0,0.5
2611,31.622776601683793,3,3,sigmoid,0.5,0.5
2612,31.622776601683793,3,4,linear,0.40766432538070085,0.39434523809523814
2613,31.622776601683793,3,4,poly,0.6441213082822185,0.4939182194616977
2614,31.622776601683793,3,4,rbf,1.0,0.5
2615,31.622776601683793,3,4,sigmoid,0.5,0.5
2616,31.622776601683793,3,5,linear,0.40766432538070085,0.39434523809523814
2617,31.622776601683793,3,5,poly,0.601600846216856,0.45226449275362324
2618,31.622776601683793,3,5,rbf,1.0,0.5
2619,31.622776601683793,3,5,sigmoid,0.5,0.5
2620,31.622776601683793,3,6,linear,0.40766432538070085,0.39434523809523814
2621,31.622776601683793,3,6,poly,0.5996272001960746,0.47697981366459635
2622,31.622776601683793,3,6,rbf,1.0,0.5
2623,31.622776601683793,3,6,sigmoid,0.5,0.5
2624,31.622776601683793,3,7,linear,0.40766432538070085,0.39434523809523814
2625,31.622776601683793,3,7,poly,0.6110079139335539,0.4874741200828157
2626,31.622776601683793,3,7,rbf,1.0,0.5
2627,31.622776601683793,3,7,sigmoid,0.5,0.5
2628,31.622776601683793,3,8,linear,0.40766432538070085,0.39434523809523814
2629,31.622776601683793,3,8,poly,0.6441213082822185,0.4939182194616977
2630,31.622776601683793,3,8,rbf,1.0,0.5
2631,31.622776601683793,3,8,sigmoid,0.5,0.5
2632,31.622776601683793,3,9,linear,0.40766432538070085,0.39434523809523814
2633,31.622776601683793,3,9,poly,0.5996755738730546,0.45001293995859215
2634,31.622776601683793,3,9,rbf,1.0,0.5
2635,31.622776601683793,3,9,sigmoid,0.5,0.5
2636,31.622776601683793,3,10,linear,0.40766432538070085,0.39434523809523814
2637,31.622776601683793,3,10,poly,0.601600846216856,0.45226449275362324
2638,31.622776601683793,3,10,rbf,1.0,0.5
2639,31.622776601683793,3,10,sigmoid,0.5,0.5
2640,31.622776601683793,4,auto,linear,0.40766432538070085,0.39434523809523814
2641,31.622776601683793,4,auto,poly,0.6223628283766439,0.4462085921325052
2642,31.622776601683793,4,auto,rbf,1.0,0.5020703933747411
2643,31.622776601683793,4,auto,sigmoid,0.5,0.5
2644,31.622776601683793,4,scale,linear,0.40766432538070085,0.39434523809523814
2645,31.622776601683793,4,scale,poly,0.5975116580561521,0.5788302277432712
2646,31.622776601683793,4,scale,rbf,0.599594951078088,0.5829839544513458
2647,31.622776601683793,4,scale,sigmoid,0.45439652225511634,0.4770962732919255
2648,31.622776601683793,4,1,linear,0.40766432538070085,0.39434523809523814
2649,31.622776601683793,4,1,poly,0.6202988848255,0.5083721532091098
2650,31.622776601683793,4,1,rbf,1.0,0.5
2651,31.622776601683793,4,1,sigmoid,0.5,0.5
2652,31.622776601683793,4,2,linear,0.40766432538070085,0.39434523809523814
2653,31.622776601683793,4,2,poly,0.6202988848255,0.5083721532091098
2654,31.622776601683793,4,2,rbf,1.0,0.5
2655,31.622776601683793,4,2,sigmoid,0.5,0.5
2656,31.622776601683793,4,3,linear,0.40766432538070085,0.39434523809523814
2657,31.622776601683793,4,3,poly,0.6182349412743561,0.5124741200828158
2658,31.622776601683793,4,3,rbf,1.0,0.5
2659,31.622776601683793,4,3,sigmoid,0.5,0.5
2660,31.622776601683793,4,4,linear,0.40766432538070085,0.39434523809523814
2661,31.622776601683793,4,4,poly,0.6202988848255,0.5083721532091098
2662,31.622776601683793,4,4,rbf,1.0,0.5
2663,31.622776601683793,4,4,sigmoid,0.5,0.5
2664,31.622776601683793,4,5,linear,0.40766432538070085,0.39434523809523814
2665,31.622776601683793,4,5,poly,0.6130815322200939,0.48119824016563145
2666,31.622776601683793,4,5,rbf,1.0,0.5
2667,31.622776601683793,4,5,sigmoid,0.5,0.5
2668,31.622776601683793,4,6,linear,0.40766432538070085,0.39434523809523814
2669,31.622776601683793,4,6,poly,0.6182349412743561,0.5124741200828158
2670,31.622776601683793,4,6,rbf,1.0,0.5
2671,31.622776601683793,4,6,sigmoid,0.5,0.5
2672,31.622776601683793,4,7,linear,0.40766432538070085,0.39434523809523814
2673,31.622776601683793,4,7,poly,0.6337499919377204,0.49381469979296067
2674,31.622776601683793,4,7,rbf,1.0,0.5
2675,31.622776601683793,4,7,sigmoid,0.5,0.5
2676,31.622776601683793,4,8,linear,0.40766432538070085,0.39434523809523814
2677,31.622776601683793,4,8,poly,0.6202988848255,0.5083721532091098
2678,31.622776601683793,4,8,rbf,1.0,0.5
2679,31.622776601683793,4,8,sigmoid,0.5,0.5
2680,31.622776601683793,4,9,linear,0.40766432538070085,0.39434523809523814
2681,31.622776601683793,4,9,poly,0.6380004256883574,0.48554606625258795
2682,31.622776601683793,4,9,rbf,1.0,0.5
2683,31.622776601683793,4,9,sigmoid,0.5,0.5
2684,31.622776601683793,4,10,linear,0.40766432538070085,0.39434523809523814
2685,31.622776601683793,4,10,poly,0.6130815322200939,0.48119824016563145
2686,31.622776601683793,4,10,rbf,1.0,0.5
2687,31.622776601683793,4,10,sigmoid,0.5,0.5
2688,100.0,1,auto,linear,0.4522068071438246,0.4733048654244307
2689,100.0,1,auto,poly,0.5809194868520345,0.4875258799171842
2690,100.0,1,auto,rbf,1.0,0.5020703933747411
2691,100.0,1,auto,sigmoid,0.5,0.5
2692,100.0,1,scale,linear,0.4522068071438246,0.4733048654244307
2693,100.0,1,scale,poly,0.580925936675632,0.5601708074534161
2694,100.0,1,scale,rbf,0.6182671903923428,0.5892080745341616
2695,100.0,1,scale,sigmoid,0.4440348806460143,0.4687758799171842
2696,100.0,1,1,linear,0.4522068071438246,0.4733048654244307
2697,100.0,1,1,poly,0.4522068071438246,0.4733048654244307
2698,100.0,1,1,rbf,1.0,0.5
2699,100.0,1,1,sigmoid,0.5,0.5
2700,100.0,1,2,linear,0.4522068071438246,0.4733048654244307
2701,100.0,1,2,poly,0.5134833562302071,0.4793607660455487
2702,100.0,1,2,rbf,1.0,0.5
2703,100.0,1,2,sigmoid,0.5,0.5
2704,100.0,1,3,linear,0.4522068071438246,0.4733048654244307
2705,100.0,1,3,poly,0.46481943718839286,0.42941252587991713
2706,100.0,1,3,rbf,1.0,0.5
2707,100.0,1,3,sigmoid,0.5,0.5
2708,100.0,1,4,linear,0.4522068071438246,0.4733048654244307
2709,100.0,1,4,poly,0.5196977612662294,0.47730331262939957
2710,100.0,1,4,rbf,1.0,0.5
2711,100.0,1,4,sigmoid,0.5,0.5
2712,100.0,1,5,linear,0.4522068071438246,0.4733048654244307
2713,100.0,1,5,poly,0.5280083589713821,0.49800724637681154
2714,100.0,1,5,rbf,1.0,0.5
2715,100.0,1,5,sigmoid,0.5,0.5
2716,100.0,1,6,linear,0.4522068071438246,0.4733048654244307
2717,100.0,1,6,poly,0.4689731235850699,0.427342132505176
2718,100.0,1,6,rbf,1.0,0.5
2719,100.0,1,6,sigmoid,0.5,0.5
2720,100.0,1,7,linear,0.4522068071438246,0.4733048654244307
2721,100.0,1,7,poly,0.4470759724721529,0.3881469979296066
2722,100.0,1,7,rbf,1.0,0.5
2723,100.0,1,7,sigmoid,0.5,0.5
2724,100.0,1,8,linear,0.4522068071438246,0.4733048654244307
2725,100.0,1,8,poly,0.5196977612662294,0.47730331262939957
2726,100.0,1,8,rbf,1.0,0.5
2727,100.0,1,8,sigmoid,0.5,0.5
2728,100.0,1,9,linear,0.4522068071438246,0.4733048654244307
2729,100.0,1,9,poly,0.48236295737311585,0.45020703933747414
2730,100.0,1,9,rbf,1.0,0.5
2731,100.0,1,9,sigmoid,0.5,0.5
2732,100.0,1,10,linear,0.4522068071438246,0.4733048654244307
2733,100.0,1,10,poly,0.5280083589713821,0.49800724637681154
2734,100.0,1,10,rbf,1.0,0.5
2735,100.0,1,10,sigmoid,0.5,0.5
2736,100.0,2,auto,linear,0.4522068071438246,0.4733048654244307
2737,100.0,2,auto,poly,0.5455873531858904,0.4462732919254659
2738,100.0,2,auto,rbf,1.0,0.5020703933747411
2739,100.0,2,auto,sigmoid,0.5,0.5
2740,100.0,2,scale,linear,0.4522068071438246,0.4733048654244307
2741,100.0,2,scale,poly,0.6037454125629663,0.5933488612836438
2742,100.0,2,scale,rbf,0.6182671903923428,0.5892080745341616
2743,100.0,2,scale,sigmoid,0.4440348806460143,0.4687758799171842
2744,100.0,2,1,linear,0.4522068071438246,0.4733048654244307
2745,100.0,2,1,poly,0.5768012744851428,0.5104425465838509
2746,100.0,2,1,rbf,1.0,0.5
2747,100.0,2,1,sigmoid,0.5,0.5
2748,100.0,2,2,linear,0.4522068071438246,0.4733048654244307
2749,100.0,2,2,poly,0.5768012744851428,0.5104425465838509
2750,100.0,2,2,rbf,1.0,0.5
2751,100.0,2,2,sigmoid,0.5,0.5
2752,100.0,2,3,linear,0.4522068071438246,0.4733048654244307
2753,100.0,2,3,poly,0.5165760466451242,0.45432194616977223
2754,100.0,2,3,rbf,1.0,0.5
2755,100.0,2,3,sigmoid,0.5,0.5
2756,100.0,2,4,linear,0.4522068071438246,0.4733048654244307
2757,100.0,2,4,poly,0.5768012744851428,0.5104425465838509
2758,100.0,2,4,rbf,1.0,0.5
2759,100.0,2,4,sigmoid,0.5,0.5
2760,100.0,2,5,linear,0.4522068071438246,0.4733048654244307
2761,100.0,2,5,poly,0.572673387382855,0.48121118012422365
2762,100.0,2,5,rbf,1.0,0.5
2763,100.0,2,5,sigmoid,0.5,0.5
2764,100.0,2,6,linear,0.4522068071438246,0.4733048654244307
2765,100.0,2,6,poly,0.5165760466451242,0.45432194616977223
2766,100.0,2,6,rbf,1.0,0.5
2767,100.0,2,6,sigmoid,0.5,0.5
2768,100.0,2,7,linear,0.4522068071438246,0.4733048654244307
2769,100.0,2,7,poly,0.507314099959366,0.44799430641821947
2770,100.0,2,7,rbf,1.0,0.5
2771,100.0,2,7,sigmoid,0.5,0.5
2772,100.0,2,8,linear,0.4522068071438246,0.4733048654244307
2773,100.0,2,8,poly,0.5768012744851428,0.5104425465838509
2774,100.0,2,8,rbf,1.0,0.5
2775,100.0,2,8,sigmoid,0.5,0.5
2776,100.0,2,9,linear,0.4522068071438246,0.4733048654244307
2777,100.0,2,9,poly,0.600588223912076,0.4938276397515528
2778,100.0,2,9,rbf,1.0,0.5
2779,100.0,2,9,sigmoid,0.5,0.5
2780,100.0,2,10,linear,0.4522068071438246,0.4733048654244307
2781,100.0,2,10,poly,0.572673387382855,0.48121118012422365
2782,100.0,2,10,rbf,1.0,0.5
2783,100.0,2,10,sigmoid,0.5,0.5
2784,100.0,3,auto,linear,0.4522068071438246,0.4733048654244307
2785,100.0,3,auto,poly,0.5995111033713227,0.4566511387163561
2786,100.0,3,auto,rbf,1.0,0.5020703933747411
2787,100.0,3,auto,sigmoid,0.5,0.5
2788,100.0,3,scale,linear,0.4522068071438246,0.4733048654244307
2789,100.0,3,scale,poly,0.6234528485645917,0.6017080745341615
2790,100.0,3,scale,rbf,0.6182671903923428,0.5892080745341616
2791,100.0,3,scale,sigmoid,0.4440348806460143,0.4687758799171842
2792,100.0,3,1,linear,0.4522068071438246,0.4733048654244307
2793,100.0,3,1,poly,0.6441213082822185,0.4939182194616977
2794,100.0,3,1,rbf,1.0,0.5
2795,100.0,3,1,sigmoid,0.5,0.5
2796,100.0,3,2,linear,0.4522068071438246,0.4733048654244307
2797,100.0,3,2,poly,0.6441213082822185,0.4939182194616977
2798,100.0,3,2,rbf,1.0,0.5
2799,100.0,3,2,sigmoid,0.5,0.5
2800,100.0,3,3,linear,0.4522068071438246,0.4733048654244307
2801,100.0,3,3,poly,0.5996272001960746,0.47697981366459635
2802,100.0,3,3,rbf,1.0,0.5
2803,100.0,3,3,sigmoid,0.5,0.5
2804,100.0,3,4,linear,0.4522068071438246,0.4733048654244307
2805,100.0,3,4,poly,0.6441213082822185,0.4939182194616977
2806,100.0,3,4,rbf,1.0,0.5
2807,100.0,3,4,sigmoid,0.5,0.5
2808,100.0,3,5,linear,0.4522068071438246,0.4733048654244307
2809,100.0,3,5,poly,0.601600846216856,0.45226449275362324
2810,100.0,3,5,rbf,1.0,0.5
2811,100.0,3,5,sigmoid,0.5,0.5
2812,100.0,3,6,linear,0.4522068071438246,0.4733048654244307
2813,100.0,3,6,poly,0.5996272001960746,0.47697981366459635
2814,100.0,3,6,rbf,1.0,0.5
2815,100.0,3,6,sigmoid,0.5,0.5
2816,100.0,3,7,linear,0.4522068071438246,0.4733048654244307
2817,100.0,3,7,poly,0.6110079139335539,0.4874741200828157
2818,100.0,3,7,rbf,1.0,0.5
2819,100.0,3,7,sigmoid,0.5,0.5
2820,100.0,3,8,linear,0.4522068071438246,0.4733048654244307
2821,100.0,3,8,poly,0.6441213082822185,0.4939182194616977
2822,100.0,3,8,rbf,1.0,0.5
2823,100.0,3,8,sigmoid,0.5,0.5
2824,100.0,3,9,linear,0.4522068071438246,0.4733048654244307
2825,100.0,3,9,poly,0.5996755738730546,0.45001293995859215
2826,100.0,3,9,rbf,1.0,0.5
2827,100.0,3,9,sigmoid,0.5,0.5
2828,100.0,3,10,linear,0.4522068071438246,0.4733048654244307
2829,100.0,3,10,poly,0.601600846216856,0.45226449275362324
2830,100.0,3,10,rbf,1.0,0.5
2831,100.0,3,10,sigmoid,0.5,0.5
2832,100.0,4,auto,linear,0.4522068071438246,0.4733048654244307
2833,100.0,4,auto,poly,0.6223628283766439,0.4462085921325052
2834,100.0,4,auto,rbf,1.0,0.5020703933747411
2835,100.0,4,auto,sigmoid,0.5,0.5
2836,100.0,4,scale,linear,0.4522068071438246,0.4733048654244307
2837,100.0,4,scale,poly,0.6473139709628941,0.6058100414078674
2838,100.0,4,scale,rbf,0.6182671903923428,0.5892080745341616
2839,100.0,4,scale,sigmoid,0.4440348806460143,0.4687758799171842
2840,100.0,4,1,linear,0.4522068071438246,0.4733048654244307
2841,100.0,4,1,poly,0.6202988848255,0.5083721532091098
2842,100.0,4,1,rbf,1.0,0.5
2843,100.0,4,1,sigmoid,0.5,0.5
2844,100.0,4,2,linear,0.4522068071438246,0.4733048654244307
2845,100.0,4,2,poly,0.6202988848255,0.5083721532091098
2846,100.0,4,2,rbf,1.0,0.5
2847,100.0,4,2,sigmoid,0.5,0.5
2848,100.0,4,3,linear,0.4522068071438246,0.4733048654244307
2849,100.0,4,3,poly,0.6182349412743561,0.5124741200828158
2850,100.0,4,3,rbf,1.0,0.5
2851,100.0,4,3,sigmoid,0.5,0.5
2852,100.0,4,4,linear,0.4522068071438246,0.4733048654244307
2853,100.0,4,4,poly,0.6202988848255,0.5083721532091098
2854,100.0,4,4,rbf,1.0,0.5
2855,100.0,4,4,sigmoid,0.5,0.5
2856,100.0,4,5,linear,0.4522068071438246,0.4733048654244307
2857,100.0,4,5,poly,0.6130815322200939,0.48119824016563145
2858,100.0,4,5,rbf,1.0,0.5
2859,100.0,4,5,sigmoid,0.5,0.5
2860,100.0,4,6,linear,0.4522068071438246,0.4733048654244307
2861,100.0,4,6,poly,0.6182349412743561,0.5124741200828158
2862,100.0,4,6,rbf,1.0,0.5
2863,100.0,4,6,sigmoid,0.5,0.5
2864,100.0,4,7,linear,0.4522068071438246,0.4733048654244307
2865,100.0,4,7,poly,0.6337499919377204,0.49381469979296067
2866,100.0,4,7,rbf,1.0,0.5
2867,100.0,4,7,sigmoid,0.5,0.5
2868,100.0,4,8,linear,0.4522068071438246,0.4733048654244307
2869,100.0,4,8,poly,0.6202988848255,0.5083721532091098
2870,100.0,4,8,rbf,1.0,0.5
2871,100.0,4,8,sigmoid,0.5,0.5
2872,100.0,4,9,linear,0.4522068071438246,0.4733048654244307
2873,100.0,4,9,poly,0.6380004256883574,0.48554606625258795
2874,100.0,4,9,rbf,1.0,0.5
2875,100.0,4,9,sigmoid,0.5,0.5
2876,100.0,4,10,linear,0.4522068071438246,0.4733048654244307
2877,100.0,4,10,poly,0.6130815322200939,0.48119824016563145
2878,100.0,4,10,rbf,1.0,0.5
2879,100.0,4,10,sigmoid,0.5,0.5
2880,316.22776601683796,1,auto,linear,0.5186593396670601,0.47937370600414075
2881,316.22776601683796,1,auto,poly,0.4272911385873597,0.4295548654244306
2882,316.22776601683796,1,auto,rbf,1.0,0.5020703933747411
